Adoption_ID,Date,Quantity,Book_ID,ISBN10,ISBN13,Title,Category
9,8/24/2015,610,974,0132991284,9780132991285,The Economics of Macro Issues,Economics
10,3/24/2015,530,477,0133128083,9780133128086,Starting Out With Visual Basic,Computer Science
11,7/25/2015,425,967,013302380X,9780133023800,Principles of Economics,Economics
12,2/3/2016,610,592,0321845056,9780321845054,Essential Math 4e,Mathematics
13,2/10/2016,251,574,0321899970,9780321899972,Technical Communication,English
14,8/24/2015,45,923,0133058360,9780133058369,Guide to Presentations,Business
15,9/25/2015,76,924,0133022927,9780133022926,The Economics of Sports,Economics
16,9/29/2015,99,604,0321838203,9780321838209,Calculus and Its Applications Expanded Version,Mathematics
17,9/11/2015,300,937,0133423905,9780133423907,Microeconomics,Economics
18,4/11/2015,450,603,0321825276,9780321825278,Intro Stats,Statistics
19,4/6/2015,158,610,0321860470,9780321860477,Cornerstones for College Success,Student Success
20,7/16/2015,471,585,0321833651,9780321833655,College Algebra Essentials,Mathematics
21,9/9/2015,659,562,0205874126,9780205874125,Sterling Stories,Student Success
22,10/30/2015,512,623,0321729560,9780321729569,Precalculus Essentials,Mathematics
23,1/24/2016,402,475,0133250121,9780133250121,Java Software Structures,Computer Science
24,2/16/2016,172,644,0321880854,9780321880857,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",Mathematics
25,5/20/2015,175,704,0133354857,9780133354850,Fundamentals of Communication Systems,Engineering
26,2/15/2016,595,954,0132948850,9780132948852,Survey of Economics,Economics
1,6/24/2015,413,487,0321838696,9780321838698,Business Statistics: A First Course,Statistics
2,7/21/2015,494,632,0321848748,9780321848741,Elementary and Intermediate Algebra: Concepts & Applications,Mathematics
3,5/14/2015,285,680,0133252817,9780133252811,Introduction to Programming with C++,Computer Science
4,3/18/2015,367,788,0133128741,9780133128741,Manufacturing Engineering & Technology,Engineering
5,11/22/2015,272,960,0133056252,9780133056259,Customer Service: Career Success through Customer Loyalty,Business
6,7/25/2015,263,652,0132481197,9780132481199,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",Student Success
7,5/5/2015,505,557,0321872568,9780321872562,LB Brief with Tabs,Student Success
8,8/12/2015,562,925,013297133X,9780132971331,Guide to Managerial Communication,Business
9,2/21/2016,115,917,0132971216,9780132971218,Information Systems Today,Business
10,8/7/2015,505,707,0321566440,9780321566447,Managerial Economics,Economics
11,1/2/2016,581,940,0132948869,9780132948869,Microeconomics,Economics
12,3/6/2016,609,698,0136157394,9780136157397,Global Marketing Management,Business
1,12/11/2015,63,485,0321880153,9780321880154,Elementary Algebra,Mathematics
2,2/9/2016,83,785,0132974401,9780132974400,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",Business
3,10/11/2015,496,926,0133075281,9780133075281,Environmental Law,Business
4,6/11/2015,579,686,0132869063,9780132869065,Ownership Series: Ownership: Study Strategies,Student Success
5,3/31/2015,513,569,0321844254,9780321844255,Building College Vocabulary Strategies,Student Success
6,11/23/2015,385,944,0132968363,9780132968362,Principles of Operations Management,Business
7,5/7/2015,155,893,0133043592,9780133043594,Manager's Bookshelf,Business
8,1/17/2016,652,624,0321837347,9780321837349,Precalculus,Mathematics
9,12/14/2015,247,785,0132974401,9780132974400,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",Business
10,6/6/2015,496,956,0133251969,9780133251968,Comprehensive Assurance & Systems Tool (CAST): An Integrated Practice Set,Business
11,5/20/2015,451,546,0205235778,9780205235773,The Curious Writer,English
12,8/30/2015,674,546,0205235778,9780205235773,The Curious Writer,English
13,11/10/2015,148,949,0132992280,9780132992282,Macroeconomics,Economics
14,1/1/2016,598,607,0133083500,9780133083507,Basic Technical Mathematics,Mathematics
15,3/9/2015,657,696,0133140512,9780133140514,Entrepreneurial Finance,Business
16,12/21/2015,492,683,0132869500,9780132869508,Ownership Series: Ownership: Accountability,Student Success
17,5/22/2015,243,631,0205902308,9780205902309,World of Short Stories: 20 Short Stories from Around the World,Student Success
18,5/10/2015,57,968,0133024164,9780133024166,Principles of Microeconomics,Economics
19,3/21/2015,193,649,0321818458,9780321818454,Math Lit,Mathematics
1,4/20/2015,126,633,0321848837,9780321848833,Brief Calculus & Its Applications,Mathematics
2,3/27/2015,166,689,0133255433,9780133255430,"Horngren's Financial & Managerial Accounting, The Managerial Chapters",Business
3,2/5/2016,110,649,0321818458,9780321818454,Math Lit,Mathematics
4,9/28/2015,398,681,0133116646,9780133116649,Electrical Engineering: Principles & Applications,Engineering
5,3/9/2015,364,919,0132970759,9780132970754,MIS Essentials,Business
6,6/6/2015,67,956,0133251969,9780133251968,Comprehensive Assurance & Systems Tool (CAST): An Integrated Practice Set,Business
7,7/11/2015,538,614,020588539X,9780205885398,Writing for Life: Sentences and Paragraphs,Student Success
8,6/21/2015,254,704,0133354857,9780133354850,Fundamentals of Communication Systems,Engineering
9,4/30/2015,413,638,0133378713,9780133378719,C++ How to Program (Early Objects Version),Computer Science
10,9/22/2015,647,632,0321848748,9780321848741,Elementary and Intermediate Algebra: Concepts & Applications,Mathematics
11,12/6/2015,211,609,0205850251,9780205850259,"Writing for Life: Paragraphs and Essays, 3E",Student Success
12,11/2/2015,445,687,0132136422,9780132136426,Introduction to Materials Science,Engineering
13,4/19/2015,190,976,0132992817,9780132992817,"The Economics of Women, Men and Work",Economics
1,11/12/2015,453,486,0321880129,9780321880123,Intermediate Algebra,Mathematics
2,3/17/2015,691,621,0321826043,9780321826046,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics
3,8/5/2015,603,685,013286908X,9780132869089,Ownership Series: Ownership: Critical Thinking,Student Success
4,12/7/2015,563,644,0321880854,9780321880857,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",Mathematics
5,3/29/2015,586,574,0321899970,9780321899972,Technical Communication,English
6,12/21/2015,426,552,0205875548,9780205875542,The Prentice Hall Guide for College Writers,English
7,12/29/2015,389,549,0321886518,9780321886514,Complete Works of Shakespeare 7E,English
8,2/4/2016,392,613,0133011208,9780133011203,Business Math,Business
1,1/29/2016,688,978,0132145375,9780132145374,Database Processing,Computer Science
2,12/31/2015,510,975,0133022935,9780133022933,The Economics of Public Issues,Economics
3,3/9/2015,213,558,0205883109,9780205883103,"Strategies for Successful Writing, Concise Edition",English
4,10/9/2015,382,636,0321795911,9780321795915,Trigonometry,Mathematics
5,6/13/2015,635,784,0133254429,9780133254426,Mechanics of Materials,Engineering
6,8/8/2015,481,638,0133378713,9780133378719,C++ How to Program (Early Objects Version),Computer Science
7,6/26/2015,513,947,0132921146,9780132921145,Operations Management,Business
8,12/17/2015,475,685,013286908X,9780132869089,Ownership Series: Ownership: Critical Thinking,Student Success
9,5/24/2015,211,791,0133405680,9780133405682,Essentials of Database Management,Computer Science
10,12/21/2015,165,790,013284737X,9780132847377,Data Structures and Algorithm Analysis in C++,Computer Science
11,7/9/2015,104,922,0133043606,9780133043600,Management,Business
12,2/11/2016,101,476,0133360903,9780133360905,Building Java Programs,Computer Science
13,2/18/2016,205,563,0321880943,9780321880949,The Necessary Shakespeare,English
14,8/13/2015,309,480,032183870X,9780321838704,Fundamentals of Statistics,Statistics
15,10/1/2015,486,928,0133043541,9780133043549,Human Resource Management,Business
16,10/3/2015,212,550,0321829174,9780321829177,Literature for Composition,English
1,3/25/2015,246,556,0205890962,9780205890965,Mosaics: Reading and Writing Essays 6e,Student Success
2,8/12/2015,295,589,0321826132,9780321826138,College Algebra with Modeling & Visualization,Mathematics
3,9/16/2015,613,947,0132921146,9780132921145,Operations Management,Business
4,3/17/2015,612,492,013608530X,9780136085300,Internetworking with TCP/IP Volume One,Computer Science
5,6/2/2015,524,561,0205863795,9780205863792,The DK Handbook,Student Success
6,8/20/2015,675,631,0205902308,9780205902309,World of Short Stories: 20 Short Stories from Around the World,Student Success
7,6/18/2015,234,600,0321817621,9780321817624,Statistical Reasoning for Everyday Life,Statistics
8,9/26/2015,636,627,0321872185,9780321872180,Intermediate Algebra 10,Mathematics
9,9/23/2015,480,596,0321900472,9780321900470,Precalculus: A Unit Circle Approach,Mathematics
10,11/17/2015,64,556,0205890962,9780205890965,Mosaics: Reading and Writing Essays 6e,Student Success
11,6/30/2015,493,705,0133451607,9780133451603,Statics and Mechanics of Materials,Engineering
12,3/9/2015,250,905,0133117413,9780133117417,Horngren's Accounting,Business
13,1/1/2016,46,983,0132145383,9780132145381,Electronic Commerce 2012,Business
1,5/6/2015,111,918,0132993341,9780132993340,Fundamentals of Futures and Options Markets,Business
2,11/28/2015,580,938,0133019934,9780133019933,Microeconomics: Theory and Applications with Calculus,Economics
3,11/19/2015,626,636,0321795911,9780321795915,Trigonometry,Mathematics
4,2/4/2016,309,555,0205886159,9780205886159,"Global Issues, Local Arguments",English
5,7/2/2015,407,690,0133255573,9780133255577,Horngren's Financial & Managerial Accounting. The Financial Chapters,Business
6,11/4/2015,158,912,0132994909,9780132994903,Fundamentals of Human Resource Management,Business
7,1/27/2016,65,623,0321729560,9780321729569,Precalculus Essentials,Mathematics
8,3/8/2015,520,693,0133370437,9780133370430,"Network Security Essentials: Applications and Standards, 5/e",Computer Science
9,11/18/2015,357,909,0133077543,9780133077544,Management: A Focus on Leaders,Business
10,2/10/2016,312,484,032179477X,9780321794772,A First Course in Probability,Statistics
11,10/29/2015,568,586,0321729641,9780321729644,College Algebra: An Early Functions Approach,Mathematics
12,11/4/2015,248,571,0321898680,9780321898685,Style: Lessons in Clarity and Grace 11E,English
13,7/8/2015,292,934,0132948893,9780132948890,Economics Today: The Macro View,Economics
14,11/15/2015,654,946,0133125637,9780133125634,Auditing and Assurance Services,Business
15,4/9/2015,310,931,0133059510,9780133059519,Business Communication,Business
16,1/5/2016,275,618,0205852068,9780205852062,Bridging the Gap,Student Success
17,2/27/2016,642,652,0132481197,9780132481199,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",Student Success
18,5/7/2015,575,680,0133252817,9780133252811,Introduction to Programming with C++,Computer Science
19,7/18/2015,220,548,0205876641,9780205876648,"The Curious Writer, Concise Edition",English
20,12/18/2015,451,554,0205883117,9780205883110,Strategies for Successful Writing,English
21,12/4/2015,187,929,0133084043,9780133084047,Principles of Marketing,Business
22,3/14/2015,481,652,0132481197,9780132481199,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",Student Success
23,7/4/2015,139,594,0321874226,9780321874221,Elementary Algebra:  Concepts & Applications,Mathematics
24,5/2/2015,32,568,0321846621,9780321846624,Reading Rhetorically,English
25,7/19/2015,318,478,0133129454,9780133129458,Starting out with Visual C# 2012 (with CD-Rom),Computer Science
26,10/29/2015,457,558,0205883109,9780205883103,"Strategies for Successful Writing, Concise Edition",English
27,2/21/2016,286,624,0321837347,9780321837349,Precalculus,Mathematics
1,9/30/2015,178,939,0133020258,9780133020250,Macroeconomics,Economics
2,9/17/2015,237,476,0133360903,9780133360905,Building Java Programs,Computer Science
3,6/11/2015,493,935,0132948885,9780132948883,Economics Today: The Micro View,Economics
4,1/10/2016,62,695,0132832887,9780132832885,Aerodynamics for Engineers,Engineering
5,1/17/2016,671,484,032179477X,9780321794772,A First Course in Probability,Statistics
6,12/13/2015,48,788,0133128741,9780133128741,Manufacturing Engineering & Technology,Engineering
7,7/28/2015,47,481,0321836995,9780321836991,Mathematics All Around,Mathematics
8,1/5/2016,397,979,0321464486,9780321464484,Development Economics,Economics
9,3/5/2016,700,783,0133075354,9780133075359,Fundamentals of Investing,Business
10,12/3/2015,546,631,0205902308,9780205902309,World of Short Stories: 20 Short Stories from Around the World,Student Success
11,7/15/2015,304,891,0133078353,9780133078350,Marketing Plan Handbook,Business
12,7/18/2015,227,554,0205883117,9780205883110,Strategies for Successful Writing,English
13,7/9/2015,157,618,0205852068,9780205852062,Bridging the Gap,Student Success
14,12/28/2015,569,916,0133050696,9780133050691,Management Information Systems,Business
15,2/21/2016,305,983,0132145383,9780132145381,Electronic Commerce 2012,Business
16,7/16/2015,469,636,0321795911,9780321795915,Trigonometry,Mathematics
17,6/11/2015,344,984,0132730359,9780132730358,E-Commerce 2013,Business
18,5/28/2015,464,951,0132992477,9780132992473,Corporate Finance,Business
19,5/14/2015,516,906,0132575671,9780132575676,Database Systems,Computer Science
1,8/8/2015,73,485,0321880153,9780321880154,Elementary Algebra,Mathematics
2,7/10/2015,430,701,013267145X,9780132671453,Adaptive Filter Theory,Engineering
3,1/14/2016,450,892,013295351X,9780132953511,Opportunities and Challenges of Workplace Diversity,Business
4,2/11/2016,684,612,0321826027,9780321826022,Precalculus with Modeling & Visualization,Mathematics
5,11/5/2015,432,919,0132970759,9780132970754,MIS Essentials,Business
6,11/26/2015,614,897,0133058786,9780133058789,Introduction to Management Accounting,Business
7,8/28/2015,153,921,0132846918,9780132846912,Digital Business Networks,Business
8,2/28/2016,464,946,0133125637,9780133125634,Auditing and Assurance Services,Business
9,7/11/2015,590,784,0133254429,9780133254426,Mechanics of Materials,Engineering
10,10/15/2015,649,648,0205778844,9780205778843,The DK Guide to Literature,English
11,11/23/2015,207,916,0133050696,9780133050691,Management Information Systems,Business
12,3/19/2015,654,570,0321838939,9780321838933,Basic College Vocabulary Strategies,Student Success
13,3/17/2015,221,707,0321566440,9780321566447,Managerial Economics,Economics
14,12/10/2015,61,932,0132994879,9780132994873,Foundations of Finance,Business
15,9/2/2015,324,786,0137024878,9780137024872,Managerial Accounting: Decision Making and Motivating Performance,Business
16,5/5/2015,39,683,0132869500,9780132869508,Ownership Series: Ownership: Accountability,Student Success
17,7/14/2015,552,894,0132948915,9780132948913,International Economics,Economics
18,10/15/2015,502,683,0132869500,9780132869508,Ownership Series: Ownership: Accountability,Student Success
19,10/9/2015,664,482,032182573X,9780321825735,Excursions in Modern Mathematics,Mathematics
20,9/22/2015,315,703,0133023672,9780133023671,Principles of Macroeconomics,Economics
21,1/4/2016,118,892,013295351X,9780132953511,Opportunities and Challenges of Workplace Diversity,Business
22,3/20/2015,285,958,0132991330,9780132991339,Macroeconomics,Economics
23,1/16/2016,149,940,0132948869,9780132948869,Microeconomics,Economics
24,12/25/2015,618,559,0205901840,9780205901845,The Blair Reader,English
25,5/20/2015,559,564,0205578063,9780205578061,Read to Achieve: Gateway to Academic Reading,Student Success
26,3/18/2015,587,978,0132145375,9780132145374,Database Processing,Computer Science
27,5/12/2015,39,704,0133354857,9780133354850,Fundamentals of Communication Systems,Engineering
28,6/18/2015,605,918,0132993341,9780132993340,Fundamentals of Futures and Options Markets,Business
29,10/28/2015,450,917,0132971216,9780132971218,Information Systems Today,Business
1,8/10/2015,606,631,0205902308,9780205902309,World of Short Stories: 20 Short Stories from Around the World,Student Success
2,11/13/2015,470,589,0321826132,9780321826138,College Algebra with Modeling & Visualization,Mathematics
3,12/11/2015,341,677,0132992795,9780132992794,"Macroeconomics, 2/e",Economics
4,10/1/2015,590,967,013302380X,9780133023800,Principles of Economics,Economics
5,1/13/2016,677,899,0132994348,9780132994347,Personal Finance,Business
6,5/9/2015,87,617,0321854462,9780321854469,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",Mathematics
7,3/17/2015,602,621,0321826043,9780321826046,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics
8,8/15/2015,271,568,0321846621,9780321846624,Reading Rhetorically,English
9,2/17/2016,485,628,0133140423,9780133140422,Business Math Brief,Business
10,6/19/2015,122,631,0205902308,9780205902309,World of Short Stories: 20 Short Stories from Around the World,Student Success
11,6/26/2015,583,944,0132968363,9780132968362,Principles of Operations Management,Business
12,1/8/2016,217,570,0321838939,9780321838933,Basic College Vocabulary Strategies,Student Success
13,4/15/2015,661,624,0321837347,9780321837349,Precalculus,Mathematics
14,12/19/2015,55,785,0132974401,9780132974400,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",Business
15,1/14/2016,265,917,0132971216,9780132971218,Information Systems Today,Business
16,6/1/2015,524,979,0321464486,9780321464484,Development Economics,Economics
17,8/28/2015,418,791,0133405680,9780133405682,Essentials of Database Management,Computer Science
18,5/26/2015,478,627,0321872185,9780321872180,Intermediate Algebra 10,Mathematics
19,8/18/2015,582,942,0133075222,9780133075229,Employment Law,Business
20,4/21/2015,492,558,0205883109,9780205883103,"Strategies for Successful Writing, Concise Edition",English
21,4/5/2015,223,613,0133011208,9780133011203,Business Math,Business
22,3/7/2015,494,476,0133360903,9780133360905,Building Java Programs,Computer Science
23,5/12/2015,393,570,0321838939,9780321838933,Basic College Vocabulary Strategies,Student Success
24,3/17/2015,351,685,013286908X,9780132869089,Ownership Series: Ownership: Critical Thinking,Student Success
25,10/14/2015,446,898,0133059049,9780133059045,Better Business,Business
26,11/7/2015,479,626,0321880110,9780321880116,Elementary & Intermediate Algebra,Mathematics
1,6/18/2015,167,939,0133020258,9780133020250,Macroeconomics,Economics
2,4/19/2015,589,586,0321729641,9780321729644,College Algebra: An Early Functions Approach,Mathematics
3,11/24/2015,164,685,013286908X,9780132869089,Ownership Series: Ownership: Critical Thinking,Student Success
4,10/24/2015,47,948,0133126242,9780133126242,"Integrated Advertising, Promotion, and Marketing Communications",Business
5,5/27/2015,274,607,0133083500,9780133083507,Basic Technical Mathematics,Mathematics
6,11/25/2015,27,976,0132992817,9780132992817,"The Economics of Women, Men and Work",Economics
7,2/13/2016,419,568,0321846621,9780321846624,Reading Rhetorically,English
8,5/26/2015,605,631,0205902308,9780205902309,World of Short Stories: 20 Short Stories from Around the World,Student Success
9,8/5/2015,45,629,032181696X,9780321816962,Precalculus: Essentials,Mathematics
10,9/5/2015,393,604,0321838203,9780321838209,Calculus and Its Applications Expanded Version,Mathematics
11,4/26/2015,150,475,0133250121,9780133250121,Java Software Structures,Computer Science
12,1/13/2016,337,485,0321880153,9780321880154,Elementary Algebra,Mathematics
13,11/7/2015,214,636,0321795911,9780321795915,Trigonometry,Mathematics
14,2/19/2016,260,938,0133019934,9780133019933,Microeconomics: Theory and Applications with Calculus,Economics
15,5/9/2015,348,574,0321899970,9780321899972,Technical Communication,English
16,5/18/2015,32,569,0321844254,9780321844255,Building College Vocabulary Strategies,Student Success
17,4/1/2015,592,686,0132869063,9780132869065,Ownership Series: Ownership: Study Strategies,Student Success
18,8/29/2015,505,687,0132136422,9780132136426,Introduction to Materials Science,Engineering
1,5/18/2015,528,478,0133129454,9780133129458,Starting out with Visual C# 2012 (with CD-Rom),Computer Science
2,10/22/2015,149,918,0132993341,9780132993340,Fundamentals of Futures and Options Markets,Business
3,12/13/2015,510,683,0132869500,9780132869508,Ownership Series: Ownership: Accountability,Student Success
4,12/6/2015,215,638,0133378713,9780133378719,C++ How to Program (Early Objects Version),Computer Science
5,1/19/2016,452,921,0132846918,9780132846912,Digital Business Networks,Business
6,11/29/2015,297,567,0321906365,9780321906366,"Writing and Reading Across the Curriculum, Brief Edition",English
7,7/2/2015,611,557,0321872568,9780321872562,LB Brief with Tabs,Student Success
8,12/30/2015,582,964,0133083578,9780133083576,The Practice of Public Relations,Business
9,6/21/2015,532,626,0321880110,9780321880116,Elementary & Intermediate Algebra,Mathematics
10,11/29/2015,177,942,0133075222,9780133075229,Employment Law,Business
11,2/14/2016,139,574,0321899970,9780321899972,Technical Communication,English
12,9/22/2015,587,637,0321851668,9780321851666,Elementary Statistics Using Excel,Statistics
13,7/15/2015,472,923,0133058360,9780133058369,Guide to Presentations,Business
14,11/28/2015,135,694,0133379337,9780133379334,Visual C# 2012 How to Program,Computer Science
15,4/21/2015,629,783,0133075354,9780133075359,Fundamentals of Investing,Business
16,3/17/2015,375,484,032179477X,9780321794772,A First Course in Probability,Statistics
17,10/1/2015,572,682,0132666790,9780132666794,Essentials of Entrepreneurship and Small Business Management,Business
18,11/3/2015,182,566,0321865820,9780321865823,Academic Reading,Student Success
19,1/17/2016,587,609,0205850251,9780205850259,"Writing for Life: Paragraphs and Essays, 3E",Student Success
20,2/3/2016,473,933,0132948907,9780132948906,Economics Today,Economics
21,1/16/2016,466,707,0321566440,9780321566447,Managerial Economics,Economics
22,9/29/2015,515,943,0132991306,9780132991308,Modern Systems Analysis and Design,Business
23,12/19/2015,595,600,0321817621,9780321817624,Statistical Reasoning for Everyday Life,Statistics
24,11/7/2015,656,567,0321906365,9780321906366,"Writing and Reading Across the Curriculum, Brief Edition",English
25,9/29/2015,318,676,0132461862,9780132461863,International Monetary & Financial  Economics,Economics
26,10/24/2015,181,960,0133056252,9780133056259,Customer Service: Career Success through Customer Loyalty,Business
27,10/10/2015,620,621,0321826043,9780321826046,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics
28,8/9/2015,392,570,0321838939,9780321838933,Basic College Vocabulary Strategies,Student Success
29,5/11/2015,359,964,0133083578,9780133083576,The Practice of Public Relations,Business
30,5/12/2015,528,949,0132992280,9780132992282,Macroeconomics,Economics
31,3/19/2015,359,595,0321848284,9780321848284,Intermediate Algebra: Concepts & Applications,Mathematics
32,4/4/2015,85,646,0133125904,9780133125900,"Power Electronics: Circuits,Devices & Applications",Engineering
33,2/9/2016,327,916,0133050696,9780133050691,Management Information Systems,Business
1,11/29/2015,237,567,0321906365,9780321906366,"Writing and Reading Across the Curriculum, Brief Edition",English
2,7/12/2015,663,480,032183870X,9780321838704,Fundamentals of Statistics,Statistics
3,9/3/2015,231,477,0133128083,9780133128086,Starting Out With Visual Basic,Computer Science
4,6/1/2015,440,621,0321826043,9780321826046,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics
5,2/11/2016,81,586,0321729641,9780321729644,College Algebra: An Early Functions Approach,Mathematics
6,11/14/2015,398,572,0205890547,9780205890545,Mosaics: Reading and Writing Paragraphs,Student Success
7,4/23/2015,506,927,0133062120,9780133062120,International Management: Text and Cases,Business
8,6/12/2015,683,595,0321848284,9780321848284,Intermediate Algebra: Concepts & Applications,Mathematics
9,10/13/2015,311,782,0133127648,9780133127645,Public Relations Practices,Business
10,1/3/2016,271,626,0321880110,9780321880116,Elementary & Intermediate Algebra,Mathematics
11,1/6/2016,556,548,0205876641,9780205876648,"The Curious Writer, Concise Edition",English
12,5/25/2015,92,546,0205235778,9780205235773,The Curious Writer,English
13,9/11/2015,564,927,0133062120,9780133062120,International Management: Text and Cases,Business
14,4/10/2015,101,914,0133029670,9780133029673,Using MIS,Business
15,7/29/2015,654,950,0132994917,9780132994910,"Money, Banking, and the Financial System",Economics
16,12/26/2015,688,931,0133059510,9780133059519,Business Communication,Business
17,6/2/2015,218,591,0321825535,9780321825537,Basic College Mathematics,Mathematics
18,4/4/2015,139,586,0321729641,9780321729644,College Algebra: An Early Functions Approach,Mathematics
19,8/14/2015,228,938,0133019934,9780133019933,Microeconomics: Theory and Applications with Calculus,Economics
20,10/2/2015,564,489,032182623X,9780321826237,Statistics for Business and Economics,Statistics
21,1/21/2016,691,707,0321566440,9780321566447,Managerial Economics,Economics
22,6/6/2015,480,488,0321836510,9780321836519,Statistics for Business: Decision Making and Analysis,Statistics
23,6/24/2015,164,787,0133406954,9780133406955,Visual Basic 2012 How to Program,Computer Science
24,4/23/2015,165,936,0133023443,9780133023442,Systems Analysis and Design,Business
25,1/15/2016,310,786,0137024878,9780137024872,Managerial Accounting: Decision Making and Motivating Performance,Business
26,6/1/2015,151,911,0132994844,9780132994842,Economics,Economics
27,4/25/2015,448,585,0321833651,9780321833655,College Algebra Essentials,Mathematics
28,2/28/2016,65,630,0205730523,9780205730520,World Myth,English
29,11/16/2015,511,626,0321880110,9780321880116,Elementary & Intermediate Algebra,Mathematics
1,12/3/2015,415,482,032182573X,9780321825735,Excursions in Modern Mathematics,Mathematics
2,11/21/2015,510,690,0133255573,9780133255577,Horngren's Financial & Managerial Accounting. The Financial Chapters,Business
3,2/22/2016,568,551,0205902278,9780205902279,Literature and the Writing Process,English
4,9/2/2015,217,788,0133128741,9780133128741,Manufacturing Engineering & Technology,Engineering
5,12/16/2015,232,914,0133029670,9780133029673,Using MIS,Business
6,4/17/2015,101,588,0321782283,9780321782281,College Algebra,Mathematics
7,5/21/2015,486,960,0133056252,9780133056259,Customer Service: Career Success through Customer Loyalty,Business
8,11/25/2015,581,784,0133254429,9780133254426,Mechanics of Materials,Engineering
9,11/9/2015,351,608,0133116530,9780133116533,Basic Technical Mathematics with Calculus,Mathematics
10,6/19/2015,53,980,013610827X,9780136108276,Hands-On Database,Computer Science
11,6/4/2015,201,552,0205875548,9780205875542,The Prentice Hall Guide for College Writers,English
12,9/7/2015,525,899,0132994348,9780132994347,Personal Finance,Business
13,4/13/2015,506,953,0132991322,9780132991322,Accounting Information Systems: The Crossroads of Accounting and IT 2e,Business
14,2/14/2016,386,689,0133255433,9780133255430,"Horngren's Financial & Managerial Accounting, The Managerial Chapters",Business
15,4/30/2015,526,959,0133251039,9780133251036,Introduction to Financial Accounting,Business
16,2/7/2016,140,609,0205850251,9780205850259,"Writing for Life: Paragraphs and Essays, 3E",Student Success
17,5/16/2015,202,913,0132949334,9780132949330,Economics,Economics
18,1/18/2016,162,588,0321782283,9780321782281,College Algebra,Mathematics
19,4/10/2015,178,621,0321826043,9780321826046,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics
20,6/26/2015,397,969,013606552X,9780136065524,Economics for Managers,Economics
21,4/9/2015,45,604,0321838203,9780321838209,Calculus and Its Applications Expanded Version,Mathematics
22,9/4/2015,452,633,0321848837,9780321848833,Brief Calculus & Its Applications,Mathematics
23,12/2/2015,319,695,0132832887,9780132832885,Aerodynamics for Engineers,Engineering
24,11/12/2015,423,615,0321826124,9780321826121,Algebra and Trigonometry with Modeling & Visualization,Mathematics
25,12/24/2015,370,930,0132948877,9780132948876,Macroeconomics,Economics
26,1/13/2016,297,482,032182573X,9780321825735,Excursions in Modern Mathematics,Mathematics
27,10/20/2015,410,557,0321872568,9780321872562,LB Brief with Tabs,Student Success
28,1/5/2016,238,933,0132948907,9780132948906,Economics Today,Economics
29,5/30/2015,27,975,0133022935,9780133022933,The Economics of Public Issues,Economics
30,7/21/2015,160,949,0132992280,9780132992282,Macroeconomics,Economics
31,1/29/2016,45,920,0132971321,9780132971324,Business Communication Essentials,Business
32,9/28/2015,158,583,032180709X,9780321807090,John E. Freund's Mathematical Statistics with Applications,Statistics
33,4/8/2015,109,676,0132461862,9780132461863,International Monetary & Financial  Economics,Economics
34,6/21/2015,246,598,0321826035,9780321826039,Introductory & Intermediate Algebra 3e,Mathematics
35,11/17/2015,273,790,013284737X,9780132847377,Data Structures and Algorithm Analysis in C++,Computer Science
1,10/17/2015,461,583,032180709X,9780321807090,John E. Freund's Mathematical Statistics with Applications,Statistics
2,3/17/2015,282,598,0321826035,9780321826039,Introductory & Intermediate Algebra 3e,Mathematics
3,7/15/2015,489,933,0132948907,9780132948906,Economics Today,Economics
4,9/28/2015,431,939,0133020258,9780133020250,Macroeconomics,Economics
5,2/14/2016,288,481,0321836995,9780321836991,Mathematics All Around,Mathematics
6,6/14/2015,482,609,0205850251,9780205850259,"Writing for Life: Paragraphs and Essays, 3E",Student Success
7,10/13/2015,418,953,0132991322,9780132991322,Accounting Information Systems: The Crossroads of Accounting and IT 2e,Business
8,4/3/2015,556,925,013297133X,9780132971331,Guide to Managerial Communication,Business
9,12/24/2015,166,488,0321836510,9780321836519,Statistics for Business: Decision Making and Analysis,Statistics
10,3/27/2015,375,593,0321845021,9780321845023,Prealgebra  5e,Mathematics
11,3/28/2015,403,984,0132730359,9780132730358,E-Commerce 2013,Business
12,12/6/2015,596,694,0133379337,9780133379334,Visual C# 2012 How to Program,Computer Science
13,6/8/2015,295,984,0132730359,9780132730358,E-Commerce 2013,Business
14,7/22/2015,661,649,0321818458,9780321818454,Math Lit,Mathematics
15,4/10/2015,593,685,013286908X,9780132869089,Ownership Series: Ownership: Critical Thinking,Student Success
